VitalSignsCaptureWave v1.004
Datex AS3 Monitor
Time,CO2,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:50 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:51 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:52 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:53 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:54 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:55 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0,
8:15:56 AM,0.01,
8:15:56 AM,0.01,
8:15:56 AM,0,
8:15:57 AM,0,
8:15:57 AM,0.01,
8:15:57 AM,0.01,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:57 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0.01,
8:15:58 AM,0.01,
8:15:58 AM,0,
8:15:58 AM,0.01,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0,
8:15:58 AM,0.01,
8:15:58 AM,0.01,
8:15:58 AM,0.01,
8:15:58 AM,0.01,
8:15:58 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:15:59 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:00 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0,
8:16:01 AM,0.01,
8:16:01 AM,0.01,
8:16:01 AM,0.01,
8:16:01 AM,0.01,
8:16:01 AM,0.01,
8:16:02 AM,0.01,
8:16:02 AM,0.01,
8:16:02 AM,0.01,
8:16:02 AM,0.01,
8:16:02 AM,0.01,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:02 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:03 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0.01,
8:16:04 AM,0.01,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:04 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:05 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:06 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:07 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:08 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:09 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:10 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:11 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0.01,
8:16:12 AM,0.01,
8:16:12 AM,0.01,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0,
8:16:12 AM,0.01,
8:16:12 AM,0.01,
8:16:12 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:13 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:14 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:15 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0.01,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0.01,
8:16:16 AM,0.01,
8:16:16 AM,0.01,
8:16:16 AM,0.01,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:16 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0.01,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:17 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0.01,
8:16:18 AM,0.01,
8:16:18 AM,0.01,
8:16:18 AM,0.01,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:18 AM,0.01,
8:16:18 AM,0.01,
8:16:18 AM,0.01,
8:16:18 AM,0,
8:16:18 AM,0,
8:16:19 AM,0.01,
8:16:19 AM,0.01,
8:16:19 AM,0,
8:16:19 AM,0,
8:16:19 AM,0,
8:16:19 AM,0.01,
8:16:19 AM,0.01,
8:16:19 AM,0.01,
8:16:19 AM,0.01,
8:16:19 AM,0.01,
8:16:19 AM,0.01,
8:16:19 AM,0.01,
8:16:19 AM,0,
8:16:19 AM,0,
8:16:19 AM,0,
8:16:19 AM,0,
8:16:19 AM,0.01,
8:16:19 AM,0,
8:16:19 AM,0,
8:16:19 AM,0,
8:16:19 AM,0,
